id,titulo,criado_em,fechado_em,quem_criou,quem_fechou,tempo_correcao_dias
24791,Bug: eslint-plugin-react-hooks false positive conditional call after foreach,2022-06-26 11:54:31+00:00,,Newbie012,,
24781,[DevTools Bug]: Selecting/deselecting boolean from DevTools Component props causing loss of class functions,2022-06-23 17:43:19+00:00,2023-04-03 10:32:19+00:00,a-gehlot,hoxyq,283.7006944444444
24740,Bug: `hidden` attribute does not accept string values,2022-06-16 17:25:12+00:00,,jantimon,,
24731,[DevTools Bug]: Open in editor does not work on Firefox,2022-06-15 16:17:24+00:00,,lwkchan,,
24690,[DevTools Bug]: devtool show every page use `React`,2022-06-08 13:57:18+00:00,2022-06-08 14:19:03+00:00,susiwen8,susiwen8,0.015104166666666667
24687,"[DevTools Bug] Cannot remove node ""1168"" because no matching node was found in the Store.",2022-06-07 23:04:48+00:00,2022-06-07 23:05:04+00:00,jose2325x,github-actions[bot],0.00018518518518518518
24682,"[DevTools Bug]: With yarn@3.2.1 and PnP and react-devtools@4.24.7, `yarn react-devtools` fails to start",2022-06-07 13:55:22+00:00,2024-06-19 19:34:33+00:00,wegry,wegry,743.2355439814814
24674,[DevTools Bug]: Warning: Internal React error: Expected static flag was missing. Please notify the React team.,2022-06-05 03:26:15+00:00,2022-06-05 05:48:45+00:00,alejozarate,alejozarate,0.09895833333333333
24655,"[DevTools Bug] Commit tree already contains fiber ""15"". This is a bug in React DevTools.",2022-06-01 23:32:17+00:00,,msanmaz,,
24634,Bug: Potential infinite loop with Suspense (and Error boundaries not triggered),2022-05-28 19:25:52+00:00,,bvaughn,,
24626,[DevTools Bug]: Component tree panel becomes unresponsive after clicking on a few components,2022-05-26 22:56:27+00:00,2022-06-02 20:02:49+00:00,Aaron-Ennis,mondaychen,6.879421296296297
24623,"[DevTools Bug] When inspecting, hook values after `useDeferredValue` are offset",2022-05-26 02:08:32+00:00,2022-06-17 18:43:10+00:00,Alduino,mondaychen,22.69071759259259
24608,"[DevTools Bug] Cannot remove node ""276"" because no matching node was found in the Store.",2022-05-24 10:54:44+00:00,2025-10-12 13:05:42+00:00,Mancunia,eps1lon,1237.0909490740742
24603,"[DevTools Bug]: ""Reload and profile"" aways disabled on Timeline tab",2022-05-23 20:29:50+00:00,2022-06-10 14:38:33+00:00,gaearon,mondaychen,17.75605324074074
24600,[DevTools Bug]: Overlapping flamecharts in Profiler,2022-05-23 18:43:13+00:00,,gaearon,,
24592,Bug: renderToPipeableStream and renderToStaticNodeStream render inconsistency,2022-05-22 03:31:38+00:00,,im6,,
24581,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",2022-05-19 06:17:14+00:00,2022-05-19 06:17:36+00:00,TrieuLee,github-actions[bot],0.0002546296296296296
24560,"Bug:  When hydrate <Suspense>, it shows loading forever.",2022-05-15 03:32:07+00:00,,nguyenvanthanh97,,
24559,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",2022-05-14 15:57:43+00:00,2022-05-14 21:35:24+00:00,danbart909,danbart909,0.23450231481481482
24549,[DevTools Bug]: Chrome Devtools missing from Chrome extensions Webstore - 404 response,2022-05-12 18:21:01+00:00,2022-05-13 13:22:44+00:00,minaelee,mondaychen,0.7928587962962963
24548,[DevTools Bug]: console.log() crashes the app,2022-05-12 16:28:24+00:00,2022-05-12 16:30:08+00:00,kyrylolvov,kyrylolvov,0.0012037037037037038
24543,[DevTools Bug]: console.log crashes when I enable DevTools on Chrome,2022-05-12 09:55:13+00:00,2022-05-12 14:29:36+00:00,coolwind0202,mondaychen,0.1905439814814815
24539,"[DevTools Bug]: When inspecting with DevTools, it fails to select correct react component when there are multiple react-dom instances in the application",2022-05-11 10:41:10+00:00,2022-06-08 20:01:07+00:00,danielkutt,mondaychen,28.38885416666667
24538,[DevTools Bug]: Component shown twice in flame graph when using React.memo,2022-05-11 08:52:21+00:00,2023-03-28 15:35:11+00:00,MTxx87,mondaychen,321.2797453703704
24511,[DevTools Bug]: I believe that UI and UX from React DevTools is a big bug,2022-05-07 00:26:58+00:00,2022-05-08 00:47:51+00:00,ComaBerenices,bvaughn,1.014502314814815
24469,Bug: `<select size value>` with `value` not matching any `option` results in first option being selected,2022-04-29 14:22:45+00:00,,eps1lon,,
24458,Bug: setState is not flushed if an iframe is added in the same tick in Safari,2022-04-28 14:39:31+00:00,2022-05-12 16:58:18+00:00,kh-viewar,gaearon,14.096377314814815
24441,"[DevTools Bug]: TreeContext error: Can't access property ""id"" in undefined",2022-04-26 14:07:21+00:00,2022-05-05 15:46:57+00:00,bvaughn,bvaughn,9.069166666666666
24437,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",2022-04-25 19:40:15+00:00,2022-09-28 08:00:37+00:00,edapess,edapess,155.51414351851852
24428,"[DevTools Bug]: forwardRef components not marked as ""rendered"" if context changed",2022-04-23 16:38:15+00:00,2022-05-04 20:25:28+00:00,eps1lon,lunaruan,11.157789351851852
24418,[DevTools Bug]: Error in event handler: Error: Attempting to use a disconnected port object,2022-04-21 14:08:39+00:00,2022-04-21 14:08:59+00:00,himankpathak,himankpathak,0.0002314814814814815
24417,[DevTools Bug]: Error in event handler: Error: Attempting to use a disconnected port object,2022-04-21 14:05:31+00:00,,himankpathak,lunaruan,
24391,Bug: Internal React error: Expected static flag was missing,2022-04-17 08:53:53+00:00,,Developer-Nijat,,
24384,"Bug: Incorrect Hydration Mismatch Detection during Suspense - ""Hydration failed because the initial UI does not match what was rendered on the server.""",2022-04-15 16:28:29+00:00,2022-05-03 19:31:17+00:00,xiel,xiel,18.126944444444444
24370,"[DevTools Bug] Cannot add child ""foo"" to parent ""bar"" because parent node was not found in the Store.",2022-04-13 19:42:01+00:00,2022-04-14 17:32:22+00:00,abybaddi009,abybaddi009,0.9099652777777778
24350,Bug: Some transition updates haven't been rendered,2022-04-12 15:27:31+00:00,2022-04-12 19:39:00+00:00,zh-lx,acdlite,0.1746412037037037
24302,Console dimming on second StrictMode render forces string cast,2022-04-07 20:49:39+00:00,2022-04-14 16:30:04+00:00,billyjanitsch,lunaruan,6.819733796296297
24280,Bug: componentWillUnmount is called twice,2022-04-05 14:21:22+00:00,2022-04-11 22:47:46+00:00,mgomulak,gaearon,6.351666666666667
24279,Bug: [eslint-plugin-exhaustive-deps] hook wrongly marked as conditional (at exact number of conditionals in FC),2022-04-05 13:03:48+00:00,2022-04-07 23:22:47+00:00,SanderRonde,gaearon,2.429849537037037
24270,Bug: `suppressHydrationWarning` is not taken into account in production builds in React 18,2022-04-04 00:59:24+00:00,2022-04-04 15:23:59+00:00,nbouvrette,gaearon,0.6004050925925926
24268,Bug: [eslint-plugin-exhaustive-deps] can't find unstable value.,2022-04-03 15:14:27+00:00,2022-04-11 20:43:16+00:00,geewoo94,gaearon,8.228344907407408
24267,"[DevTools Bug] Cannot add child ""2"" to parent ""1"" because parent node was not found in the Store.",2022-04-03 15:03:00+00:00,2022-04-06 09:39:43+00:00,Sam-Apostel,Sam-Apostel,2.775497685185185
24221,React DOM UMD always warns in React 18,2022-03-30 17:31:05+00:00,2022-04-05 01:56:35+00:00,gaearon,gaearon,5.351041666666666
24215,"NPM ""version"" export format changed (now includes SHA and date)",2022-03-30 15:10:06+00:00,2022-04-27 19:10:26+00:00,webcarrot,gaearon,28.16689814814815
24203,Bug: No warning on infinite useEffect loop in React 18,2022-03-29 23:03:55+00:00,2022-04-07 17:06:35+00:00,gaearon,gaearon,8.751851851851852
24182,[DevTools Bug]: useEffect hook incorrectly labelled as reason for component rendering,2022-03-27 21:59:08+00:00,2022-03-29 15:16:39+00:00,steinybot,lunaruan,1.7204976851851852
24162,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",2022-03-25 13:05:28+00:00,2022-03-28 18:25:31+00:00,JaapioNL,bvaughn,3.2222569444444447
24142,"[DevTools Bug] Unsupported Bridge operation ""0""",2022-03-22 06:19:18+00:00,2022-03-23 21:05:20+00:00,tuanbmfsoft,bvaughn,1.615300925925926
24136,Bug: Events in shadow dom get duplicated when bubbling,2022-03-21 02:39:00+00:00,,WorldSEnder,,
24134,[DevTools Bug]: Error occurs when installing react-devtools in yarn berry project,2022-03-20 08:18:43+00:00,2022-03-20 08:23:59+00:00,enk0de,enk0de,0.0036574074074074074
24094,[DevTools Bug]: Components + Profile tabs not showing up in Chrome 99,2022-03-14 17:50:04+00:00,2022-03-14 19:31:49+00:00,scott-m-sarsfield,lunaruan,0.07065972222222222
24089,React Devtools won't connect to Application running on iOS Simulator,2022-03-13 23:31:26+00:00,2022-03-14 13:35:08+00:00,dallasclark,bvaughn,0.5859027777777778
24064,[DevTools Bug]: Out of Memory randomly on pages,2022-03-09 16:54:32+00:00,,JaapioNL,,
24032,renderToReadableStream Passes Reusable Chunks,2022-03-04 20:49:02+00:00,2022-03-07 18:34:11+00:00,sebmarkbage,gnoff,2.9063541666666666
23373,[DevTools Bug] Cannot read properties of undefined (reading 'split'),2022-02-26 13:41:36+00:00,2022-03-10 18:36:47+00:00,JHSeo-git,bvaughn,12.204988425925926
23324,Bug: TypeError elem.nodeName.toLowerCase is not a function,2022-02-18 02:40:21+00:00,,Theoton,,
23317,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",2022-02-17 11:33:33+00:00,2022-03-14 13:35:55+00:00,SK-DNS-NET,bvaughn,25.084976851851852
23307,"[DevTools Bug] Unsupported Bridge operation ""0""",2022-02-16 04:09:44+00:00,2022-03-15 18:21:35+00:00,gitrthanki1,bvaughn,27.5915625
23306,Bug: pseudo styles don't work properly if React state does not change when clicking with right mouse button.,2022-02-16 00:14:02+00:00,,acanthite1855,,
23303,[DevTools Bug] Cannot read properties of undefined (reading 'skin'),2022-02-15 20:08:08+00:00,2022-02-18 20:08:21+00:00,StefanoA1,lunaruan,3.000150462962963
23301,Bug: autoFocus broken inside <dialog /> ,2022-02-15 17:00:06+00:00,,jantimon,,
23299,Reset button on iOS time input does not return correct event value,2022-02-15 11:16:40+00:00,,PingEleanor1,sammy-SC,
23286,[DevTools Bug]: DevTools failed to load source map,2022-02-13 08:52:26+00:00,2022-02-14 21:14:12+00:00,woigl,lunaruan,1.5151157407407407
23283,"[DevTools Bug] Could not find node with id ""18"" in commit tree",2022-02-12 23:29:52+00:00,2022-03-10 18:35:52+00:00,wolfcomp,bvaughn,25.795833333333334
23259,"[DevTools Bug] Unsupported Bridge operation ""0""",2022-02-09 05:24:38+00:00,2022-02-09 05:24:51+00:00,gaolinxiong,github-actions[bot],0.00015046296296296297
23248,"Bug: eslint(react-hooks/exhaustive-deps) When a property is accessed with and without optional chaining, exhaustive-deps' code suggestion will introduce an error",2022-02-08 03:35:55+00:00,,dantman,,
23230,[DevTools Bug]: Inconsistent enforcement of using hooks in callbacks,2022-02-03 03:56:20+00:00,,eisenpony,,
23226,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",2022-02-02 14:43:14+00:00,2025-10-12 13:05:22+00:00,spolesciuc,eps1lon,1347.932037037037
23225,"[DevTools Bug] Could not find ID for Fiber ""App""",2022-02-02 10:58:47+00:00,2022-03-17 19:40:04+00:00,grndctrl,lunaruan,43.362002314814816
23202,"[DevTools Bug] Cannot remove node ""612"" because no matching node was found in the Store.",2022-01-27 21:13:43+00:00,2025-10-12 13:01:43+00:00,steve-snow,eps1lon,1353.6583333333333
23162,DevTools should not crawl unmounted subtrees when profiling starts,2022-01-21 15:54:01+00:00,2022-01-21 16:05:50+00:00,bvaughn,bvaughn,0.008206018518518519
23155,[DevTools Bug]: Different results in chrome and firefox,2022-01-20 18:17:36+00:00,2022-01-20 20:37:45+00:00,bhargavmungara,bvaughn,0.09732638888888889
23138,[DevTools Bug]: Chrome Dev Tools extension shows websites built with other framework as React web sites,2022-01-18 20:59:20+00:00,2022-01-18 22:56:38+00:00,pavankjadda,bvaughn,0.08145833333333333
23130,[DevTools Bug]: Incorrect source location after hot reload & editing props,2022-01-17 16:15:21+00:00,,kiootic,,
23124,[DevTools Bug]: not sure if bug or  not:  devtools marks Youtube as built with react.,2022-01-16 14:57:01+00:00,2022-01-16 17:56:47+00:00,bmwasonga,bvaughn,0.12483796296296296
23119,[DevTools Bug]: Highlight updates when components render.,2022-01-15 21:52:53+00:00,2022-01-15 21:53:08+00:00,crodriguez-plitzi,github-actions[bot],0.00017361111111111112
23114,"[DevTools]: Confusing ""Why did this render?"" with hooks",2022-01-14 23:20:34+00:00,2022-04-29 15:38:48+00:00,Andarist,eps1lon,104.6793287037037
23107,[DevTools Bug]: 'This page is using the react build message' in every site,2022-01-14 05:36:41+00:00,2022-01-14 17:24:48+00:00,Fernando-Espinosa,bvaughn,0.4917476851851852
23100,[DevTools Bug]: Devtools script served over insecure connection causing issues with local https server.,2022-01-12 17:44:05+00:00,,malewis5,,
23099,"[DevTools Bug] Cannot add node ""6194"" because a node with that id is already in the Store.",2022-01-12 07:40:24+00:00,2022-01-12 13:48:24+00:00,Paul171,bvaughn,0.25555555555555554
23089,React 18: Context providers are reset to initial value in SSR during rendering,2022-01-10 17:54:13+00:00,2022-01-24 17:52:51+00:00,frandiox,gaearon,13.999050925925927
23070,"[DevTools Bug] Cannot add child ""34"" to parent ""33"" because parent node was not found in the Store.",2022-01-05 11:49:06+00:00,2022-01-05 11:49:20+00:00,s4hubhamp,github-actions[bot],0.00016203703703703703
23052,[DevTools Bug]: React Dev Tools fails to render props and state of component.,2021-12-31 11:30:47+00:00,,john007abhilash,,
23049,"[DevTools Bug]: Error: Could not find ID for Fiber ""...""",2021-12-30 21:12:29+00:00,2022-01-21 15:38:58+00:00,d-pollard,bvaughn,21.768391203703704
23035,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",2021-12-27 20:33:10+00:00,2022-01-12 13:48:32+00:00,TamaraMalakhova,bvaughn,15.71900462962963
23030,[DevTools Bug] Cannot read properties of undefined (reading 'push'),2021-12-25 22:22:58+00:00,2021-12-26 00:43:08+00:00,nickretallack,nickretallack,0.09733796296296296
23009,"[DevTools Bug] Could not find ID for Fiber ""Route""",2021-12-21 09:06:07+00:00,2021-12-21 09:06:24+00:00,Jobs-Chen,github-actions[bot],0.00019675925925925926
22985,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",2021-12-18 07:08:12+00:00,2021-12-18 07:08:25+00:00,sLurPPPeRsTaR,github-actions[bot],0.00015046296296296297
22973,"[DevTools Bug] Cannot add node ""7184"" because a node with that id is already in the Store.",2021-12-16 00:54:41+00:00,2021-12-16 03:59:08+00:00,ayoubgm,bvaughn,0.1280902777777778
22972,Bug: ,2021-12-15 22:22:47+00:00,2021-12-17 13:50:51+00:00,hophacker,bvaughn,1.6444907407407408
22970,"[DevTools Bug] Could not find ID for Fiber ""App""",2021-12-15 20:20:58+00:00,2022-01-21 16:05:49+00:00,skrat,bvaughn,36.8228125
22963,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",2021-12-15 06:16:59+00:00,2021-12-15 14:17:26+00:00,TheRitual,jstejada,0.3336458333333333
22961,Revert changes to react-devtools-inline Webpack config from PR #22760,2021-12-15 04:44:55+00:00,2021-12-15 04:45:46+00:00,bvaughn,bvaughn,0.0005902777777777778
22959,react-devtools report Error: Cannot find module './app',2021-12-15 03:33:08+00:00,2021-12-15 04:28:57+00:00,smoothdvd,bvaughn,0.03876157407407407
22958,[react-devtools-inline][4.22.0]: broken published package,2021-12-15 00:54:52+00:00,2021-12-15 04:45:46+00:00,AviVahl,bvaughn,0.16034722222222222
22944,"[DevTools Bug]: Fetch API cannot load webpack-internal:///... URL scheme ""webpack-internal"" is not supported",2021-12-12 22:54:31+00:00,2021-12-13 14:05:28+00:00,anthonyma94,anthonyma94,0.6326041666666666
22871,"[DevTools Bug] Could not find node with id ""99"" in commit tree",2021-12-05 23:35:15+00:00,2021-12-10 16:00:11+00:00,Mozart409,lunaruan,4.6839814814814815
22865,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",2021-12-03 22:06:42+00:00,2021-12-04 18:46:11+00:00,iburlachenko,bvaughn,0.8607523148148148
22847,Bug: Rendering content inside an iFrame using createPortal with Firefox is blank,2021-11-30 14:06:08+00:00,,emilevirus,,
22834,[DevTools Bug]: CDN-based site not working,2021-11-26 00:52:17+00:00,2021-12-09 20:32:11+00:00,ForbiddenEra,bvaughn,13.819375
22828,[DevTools Bug]: They make Firefox's debugger unusable (can't continue or step over),2021-11-25 06:10:38+00:00,,x-yuri,,
22809,Bug: Error checking code is skipped for async useEffect argument,2021-11-22 22:10:53+00:00,2021-11-22 22:32:35+00:00,ChristopherPAndrews,eps1lon,0.015069444444444444
22800,[DevTools Bug]: Scheduling Profiler Tab Doesn't Show Up In DevTools,2021-11-21 13:24:29+00:00,2021-11-21 14:34:38+00:00,Moshyfawn,bvaughn,0.04871527777777778
22796,"React 18 Bug: react-dom/server ""Detected multiple renderers..."" if preceeded by react-test-renderer",2021-11-20 12:40:28+00:00,2023-01-12 12:17:18+00:00,eps1lon,eps1lon,417.98391203703704
22784,React 18 Bug: Hydration mismatch if empty string is rendered,2021-11-17 10:35:28+00:00,2021-11-23 23:45:35+00:00,eps1lon,eps1lon,6.54869212962963
22770,[DevTools Bug] Cannot read properties of undefined (reading 'push'),2021-11-15 21:35:11+00:00,2021-11-22 16:07:14+00:00,preyneyv,bvaughn,6.772256944444444
22759,"[DevTools Bug] Cannot add node ""378218"" because a node with that id is already in the Store.",2021-11-15 10:16:20+00:00,2021-11-15 10:16:35+00:00,Rachell8,github-actions[bot],0.00017361111111111112
22741,"Bug: React instrumentation encountered an error: Error: Could not find ID for Fiber ""Portal""",2021-11-11 08:34:48+00:00,2021-11-15 15:51:47+00:00,jackluson,bvaughn,4.303460648148148
22734,"[DevTools Bug] Cannot add child ""44"" to parent ""42"" because parent node was not found in the Store.",2021-11-10 02:20:05+00:00,2021-11-20 15:39:01+00:00,I7RANK,I7RANK,10.554814814814815
